"story_id","epic","title","user_role","description","business_value","priority","story_points","dependencies","acceptance_criteria","technical_tasks","definition_of_done"
"US-031","Trip Lifecycle Management","Dispatch Manager cancels a trip","Dispatch Manager","As a Dispatch Manager, I want to cancel a trip at any stage before delivery and provide a mandatory reason, so that the system accurately reflects the trip's status, releases assigned resources, and provides a clear audit trail.","Ensures data integrity, improves resource utilization by releasing vehicles and drivers, and provides data for operational analysis by capturing cancellation reasons.","Must Have","2","[""US-026"",""US-027"",""US-060""]","[{""scenario"":""Cancel an assigned trip with a valid reason"",""given"":""A Dispatch Manager is viewing a trip with the status 'Assigned'"",""when"":""The user clicks 'Cancel Trip', enters a reason, and confirms"",""then"":""The trip's status is updated to 'Canceled', the reason is saved, and a notification is sent to the assigned driver.""},{""scenario"":""Attempt to cancel a trip without providing a reason"",""given"":""A Dispatch Manager has initiated the 'Cancel Trip' action"",""when"":""The user attempts to confirm without entering a reason"",""then"":""The system prevents the cancellation and displays a validation error.""}]","[""WI-017""]","[""All acceptance criteria validated and passing."",""The trip cancellation wizard is implemented and functional."",""The notification to the driver is correctly triggered."",""The action is restricted to authorized roles."",""The feature is deployed and verified in the staging environment.""]"
"US-046","Driver Portal & Mobile UX","Driver logs into the mobile-friendly web portal","Driver","As a Driver, I want to securely log into a simple, mobile-friendly web portal using my credentials, so that I can access my assigned trips, submit expenses, and update my status while on the go.","Enables drivers to access the system, which is the primary entry point for all field-based data capture, enabling real-time operational visibility.","Must Have","5","[""US-001""]","[{""scenario"":""Successful login with valid credentials"",""given"":""A user with the 'Driver' role exists and is on the mobile-friendly login page"",""when"":""The driver enters their correct username and password and taps 'Log In'"",""then"":""The system validates the credentials, establishes a secure session, and redirects the driver to their main portal dashboard.""},{""scenario"":""Login page responsiveness on mobile device"",""given"":""A user is accessing the login page"",""when"":""The page is viewed on a device with a screen width of 360px"",""then"":""All UI elements are clearly visible and usable without horizontal scrolling.""}]","[""WI-018""]","[""All acceptance criteria validated and passing."",""The custom OWL-based login page is implemented and reviewed."",""The login page is confirmed to be fully responsive on target mobile devices."",""E2E tests for the driver login flow are passing."",""The feature is deployed and verified in the staging environment.""]"
"US-047","Driver Portal & Mobile UX","Driver views their list of current and past trips","Driver","As a Driver, I want to view a clear, mobile-friendly list of my current and past trips, so that I can easily see my immediate assignments and review my work history.","Improves operational efficiency by providing drivers with immediate access to their assignments, reducing communication overhead with dispatch.","Must Have","3","[""US-046"",""US-027""]","[{""scenario"":""Default view shows current trips"",""given"":""a Driver is logged into the mobile web portal"",""when"":""the driver navigates to the 'My Trips' page"",""then"":""a list of their 'Current' trips is displayed by default, containing only trips with 'Assigned' or 'In-Transit' status.""},{""scenario"":""Data is properly scoped to the logged-in driver"",""given"":""a Driver is logged in"",""when"":""they access the 'My Trips' page"",""then"":""the system must ensure that only trips explicitly assigned to that driver are displayed.""}]","[""WI-019""]","[""All acceptance criteria validated and passing."",""The 'My Trips' OWL component is implemented and reviewed."",""Backend controller correctly filters trips based on the logged-in driver."",""UI is confirmed to be responsive on mobile devices."",""The feature is deployed and verified in the staging environment.""]"
"US-049","Driver Portal & Mobile UX","Driver starts a trip from the mobile portal","Driver","As a Driver, I want to be able to mark a trip as 'In-Transit' when I begin my journey, so that the dispatch team is immediately aware that the delivery has started.","Provides real-time operational visibility to dispatchers, enables accurate transit time tracking, and triggers live GPS monitoring.","Must Have","2","[""US-047""]","[{""scenario"":""Driver successfully starts an assigned trip"",""given"":""I am a Driver logged into the mobile portal viewing a trip with status 'Assigned'"",""when"":""I tap the 'Start Trip' button and confirm"",""then"":""The system updates the trip's status to 'In-Transit' and the 'Start Trip' button is hidden.""},{""scenario"":""Action is unavailable for trips not in 'Assigned' status"",""given"":""I am a Driver viewing a trip"",""when"":""The trip's status is anything other than 'Assigned'"",""then"":""The 'Start Trip' button must not be visible or must be disabled.""}]","[""WI-020""]","[""All acceptance criteria validated and passing."",""The 'Start Trip' action is implemented in the Trip Detail OWL component."",""Backend controller correctly updates the trip status and enforces authorization."",""E2E test for starting a trip is passing."",""The feature is deployed and verified in the staging environment.""]"
"US-052","Driver Portal & Mobile UX","Driver uploads a Proof of Delivery (POD)","Driver","As a Driver, I want to upload a Proof of Delivery (either a photo or a captured e-signature), so that I can formally confirm the delivery is complete, which updates the trip status to 'Delivered' and initiates the billing process.","Provides auditable proof of service completion, a prerequisite for customer invoicing, and provides real-time operational visibility to the back-office team.","Must Have","5","[""US-049""]","[{""scenario"":""Driver successfully uploads a POD photo"",""given"":""a Driver is viewing an 'In-Transit' trip"",""when"":""the Driver selects 'Upload POD', chooses 'Photo', selects an image, enters the recipient's name, and submits"",""then"":""the system uploads the photo, records the details, changes the trip status to 'Delivered', and displays a success message.""},{""scenario"":""Driver successfully captures an e-signature POD"",""given"":""a Driver is viewing an 'In-Transit' trip"",""when"":""the Driver selects 'Upload POD', chooses 'E-Signature', captures a signature, enters the recipient's name, and submits"",""then"":""the system saves the signature as an image, records the details, changes the trip status to 'Delivered', and displays a success message.""}]","[""WI-021""]","[""All acceptance criteria validated and passing."",""The POD upload OWL component, including signature capture, is implemented and reviewed."",""Backend controller handles file uploads to S3 and updates the trip status atomically."",""E2E tests for both photo and signature upload are passing."",""The feature is deployed and verified in the staging environment.""]"
"US-053","Driver Portal & Mobile UX","Driver submits a trip-related expense with receipt","Driver","As a Driver, I want to submit a trip-related expense through my mobile web portal by selecting the expense type, entering the amount, and uploading a photo of the receipt, so that I can get reimbursed and the company can accurately track trip costs.","Enables accurate and timely tracking of trip-related expenditures, which is crucial for calculating trip profitability and managing driver reimbursements.","Must Have","5","[""US-047""]","[{""scenario"":""Successful submission of a standard expense (e.g., Toll)"",""given"":""I am a logged-in Driver viewing an 'In-Transit' trip"",""when"":""I navigate to 'Add Expense', select 'Toll', enter an amount, upload a valid receipt, and press 'Submit'"",""then"":""The system creates a new expense record linked to my trip with a status of 'Submitted' and displays a confirmation message.""},{""scenario"":""Attempt to submit with missing required fields"",""given"":""I am on the 'Add Expense' form"",""when"":""I leave the 'Amount' field blank and press 'Submit'"",""then"":""The system prevents submission and displays an inline validation error.""}]","[""WI-023""]","[""All acceptance criteria validated and passing."",""The `tms.expense` model and expense submission OWL component are implemented and reviewed."",""Backend controller handles validation and file uploads to S3."",""Unit tests for validation logic are passing."",""The feature is deployed and verified in the staging environment.""]"
"US-070","User and Access Management","System Enforces Role-Based Access Control (RBAC) for All Data Models","System Administrator","As a System Administrator, I want the system to strictly enforce data access and modification rights based on a user's assigned role, so that sensitive company data is protected, operational integrity is maintained, and each user can only perform actions relevant to their job function.","Ensures data security and confidentiality, enforces the principle of least privilege, prevents unauthorized actions, and reduces the risk of user error.","Must Have","8","[""US-004""]","[{""scenario"":""Dispatch Manager has operational access"",""given"":""A user is logged in with the 'Dispatch Manager' role"",""when"":""The user accesses the system"",""then"":""The user has full CRUD permissions on Trip and Expense records, but has read-only access to Customer, Vehicle, and Driver records, and is restricted from financial and admin functions.""},{""scenario"":""Finance Officer has financial access"",""given"":""A user is logged in with the 'Finance Officer' role"",""when"":""The user accesses the system"",""then"":""The user has full CRUD permissions on Invoices and Payments, can view trips and expenses, but is restricted from operational functions like creating trips.""},{""scenario"":""Driver has restricted, personal access (Record-Level Security)"",""given"":""A user is logged in with the 'Driver' role"",""when"":""The user navigates to the list of Trips"",""then"":""The user can ONLY see Trip records where they are the assigned driver.""}]","[""WI-002"",""WI-004""]","[""All acceptance criteria validated and passing."",""Security groups, ACLs (`ir.model.access.csv`), and record rules (`ir.rule`) are implemented and reviewed."",""Automated integration tests verify key access restrictions (e.g., driver record rule)."",""Manual testing cycle completed for each user role."",""The feature is deployed and verified in the staging environment.""]"
"US-089","Data Migration & Go-Live","Admin executes a one-time data migration from the legacy system","Admin","As an Admin, I want to execute a well-defined process with supporting scripts to migrate key master data and open financial transactions from our legacy system into the new TMS, so that the system is populated with essential business data at go-live.","Enables business continuity by populating the new TMS with critical operational data before go-live, avoiding data loss and manual re-entry.","Must Have","13","[""EPIC-002""]","[{""scenario"":""Successful migration of active customer master data"",""given"":""A clean CSV file containing active customers from the legacy system is available"",""when"":""The Admin executes the customer migration process"",""then"":""All customer records from the file are created in the Odoo 'res.partner' model, and the post-migration validation report shows matching record counts.""},{""scenario"":""Migration script handles records with missing mandatory data"",""given"":""A source CSV file where a record is missing a mandatory field"",""when"":""The Admin executes the relevant migration script"",""then"":""The script skips the invalid record, logs a detailed error, and successfully processes all other valid records.""}]","[""WI-048""]","[""All acceptance criteria validated and passing in the staging environment."",""Migration scripts and supporting documentation are reviewed and merged."",""Unit tests for key data transformation logic are passing."",""A full E2E migration dry-run has been successfully completed in staging."",""The validation report from the dry-run is reviewed and approved by stakeholders.""]"
"US-090","Data Migration & Go-Live","Admin validates migrated data in a staging environment","Admin","As an Admin, I want to execute a dry-run of the data migration in a staging environment and receive a comprehensive validation report, so that I can verify data integrity and fix issues before the production cutover.","Mitigates the significant business risk of data loss or corruption during go-live. Ensures business continuity by verifying all critical data is accurately transferred.","Must Have","8","[""US-089""]","[{""scenario"":""Validation report shows matching record counts for master data"",""given"":""The migration dry-run has been successfully executed"",""when"":""The Admin reviews the generated validation report"",""then"":""The report shows identical counts for 'active Customers', 'all Vehicles', and 'active Drivers' between the source and target.""},{""scenario"":""Validation report shows successful financial reconciliation"",""given"":""The migration dry-run has been successfully executed"",""when"":""The Admin reviews the validation report"",""then"":""The report confirms the sum of all open invoice balances from the source matches the sum of all outstanding balances in the staging TMS.""}]","[""WI-049""]","[""All acceptance criteria validated and passing."",""Migration validation scripts are reviewed and merged."",""Unit tests for the validation logic are implemented and passing."",""A successful dry-run has been demonstrated to stakeholders using the full legacy dataset."",""The Admin user has formally signed off on the process and its results.""]"
"US-100","Infrastructure, CI/CD & Operations","SRE provisions cloud infrastructure as code","SRE/Admin","As an SRE/Admin, I want the entire application infrastructure to be defined as code, so that I can deploy, modify, and replicate the environment in an automated, reliable, and version-controlled manner.","Reduces manual deployment errors, increases deployment speed and reliability, and enables disaster recovery by allowing for rapid, automated environment recreation.","Must Have","21","[]","[{""scenario"":""Provisioning the entire AWS environment"",""given"":""I have the Terraform scripts and appropriate AWS credentials"",""when"":""I run `terraform apply`"",""then"":""All required AWS resources, including the VPC, EKS cluster, RDS instance, S3 bucket, ElastiCache, and Amazon MQ, are successfully provisioned and configured.""},{""scenario"":""Verifying connectivity between resources"",""given"":""The infrastructure has been provisioned"",""when"":""A test application is deployed to the EKS cluster"",""then"":""The application can successfully connect to the RDS database, Redis cache, and RabbitMQ broker.""}]","[""WI-039"",""WI-040"",""WI-041"",""WI-042""]","[""All acceptance criteria validated and passing."",""Terraform code is reviewed, modularized, and merged."",""The Terraform state is managed remotely (e.g., in an S3 bucket)."",""A full `terraform apply` and `terraform destroy` cycle completes successfully in a non-production environment."",""The provisioned infrastructure is verified to meet security and high-availability requirements.""]"
"US-101","Infrastructure, CI/CD & Operations","Developer gets fast feedback via an automated CI pipeline","Developer","As a Developer, I want a Continuous Integration (CI) pipeline to automatically run tests and quality checks on every pull request, so that I can get fast feedback on my changes, prevent regressions, and maintain high code quality.","Improves code quality, reduces bugs in production, and increases development velocity by automating the code review and validation process.","Must Have","5","[]","[{""scenario"":""CI pipeline passes for a valid pull request"",""given"":""I open a pull request with code that adheres to linting standards and has passing tests with sufficient coverage"",""when"":""The CI workflow is triggered"",""then"":""All jobs in the workflow (linting, testing) complete successfully, and a green checkmark appears on the pull request.""},{""scenario"":""CI pipeline fails for a pull request with failing tests"",""given"":""I open a pull request that contains a failing unit test"",""when"":""The CI workflow is triggered"",""then"":""The 'tests' job fails, the overall workflow is marked as failed, and a red cross appears on the pull request.""}]","[""WI-043""]","[""All acceptance criteria validated and passing."",""The GitHub Actions workflow file for PR validation is reviewed and merged."",""The pipeline correctly runs linters and the Pytest suite for both the Odoo addon and the FastAPI service."",""The pipeline correctly enforces the 80% test coverage requirement."",""The workflow is a required status check for merging pull requests.""]"
"US-102","Infrastructure, CI/CD & Operations","SRE/Admin deploys the application via an automated CD pipeline","SRE/Admin","As an SRE/Admin, I want a Continuous Deployment (CD) pipeline to automatically build container images and deploy the application to the staging environment after every merge, so that I can release new features reliably and with minimal manual intervention.","Accelerates the release cycle, reduces the risk of manual deployment errors, and ensures a consistent and repeatable deployment process.","Must Have","8","[""US-100"",""US-101""]","[{""scenario"":""Successful deployment to staging after a merge"",""given"":""The CI pipeline for a pull request has passed"",""when"":""The pull request is merged into the `main` branch"",""then"":""The CD workflow is triggered, new Docker images are built and pushed to ECR, and the staging EKS cluster is updated with the new application versions.""},{""scenario"":""Verifying the new version is live"",""given"":""The CD workflow has completed successfully"",""when"":""I access the staging application URL"",""then"":""I am interacting with the newly deployed version of the application.""}]","[""WI-044""]","[""All acceptance criteria validated and passing."",""The GitHub Actions workflow file for staging deployment is reviewed and merged."",""The pipeline correctly authenticates with AWS, builds and pushes images to ECR, and applies Kubernetes manifests."",""A successful merge to `main` results in a fully automated deployment to the staging environment."",""The deployment process is documented in a runbook.""]"
